Date,Target_x,TArget_y,Target_z,camRotation_x,camRotation_y,camRotation_z
3515,-9.16, 50.12, 11.04,14.35, 319.26, 0.00,
3516,-9.16, 50.13, 11.04,14.35, 319.26, 0.00,
3517,-9.16, 50.14, 11.04,14.35, 319.26, 0.00,
3518,-9.16, 50.15, 11.04,14.35, 319.26, 0.00,
3519,-9.16, 50.17, 11.04,14.35, 319.26, 0.00,
3520,-9.16, 50.18, 11.04,14.35, 319.26, 0.00,
3521,-9.16, 50.19, 11.04,14.35, 319.26, 0.00,
3522,-9.16, 50.20, 11.04,14.35, 319.26, 0.00,
3523,-9.16, 50.21, 11.04,14.35, 319.26, 0.00,
3524,-9.16, 50.22, 11.04,14.35, 319.26, 0.00,
3525,-9.16, 50.23, 11.04,14.35, 319.26, 0.00,
3526,-9.16, 50.24, 11.04,14.35, 319.26, 0.00,
3527,-9.16, 50.25, 11.04,14.35, 319.26, 0.00,
3528,-9.16, 50.26, 11.04,14.35, 319.26, 0.00,
3529,-9.16, 50.27, 11.04,14.35, 319.26, 0.00,
3530,-9.16, 50.29, 11.04,14.35, 319.26, 0.00,
3531,-9.16, 50.30, 11.04,14.35, 319.26, 0.00,
3532,-9.16, 50.31, 11.04,14.35, 319.26, 0.00,
3533,-9.16, 50.32, 11.04,14.35, 319.26, 0.00,
3534,-9.16, 50.33, 11.04,14.35, 319.26, 0.00,
3535,-9.16, 50.34, 11.04,14.35, 319.26, 0.00,
3536,-9.16, 50.35, 11.04,14.35, 319.26, 0.00,
3537,-9.16, 50.36, 11.04,14.35, 319.26, 0.00,
3538,-9.16, 50.37, 11.04,14.35, 319.26, 0.00,
3539,-9.16, 50.38, 11.04,14.35, 319.26, 0.00,
3540,-9.16, 50.40, 11.04,14.35, 319.26, 0.00,
3541,-9.16, 50.41, 11.04,14.35, 319.26, 0.00,
3542,-9.16, 50.42, 11.04,14.35, 319.26, 0.00,
3543,-9.16, 50.43, 11.04,14.35, 319.26, 0.00,
3544,-9.16, 50.44, 11.04,14.35, 319.26, 0.00,
3545,-9.16, 50.45, 11.04,14.35, 319.26, 0.00,
3546,-9.16, 50.47, 11.04,14.35, 319.26, 0.00,
3547,-9.16, 50.48, 11.04,14.35, 319.26, 0.00,
3548,-9.16, 50.49, 11.04,14.35, 319.26, 0.00,
3549,-9.16, 50.50, 11.04,14.35, 319.26, 0.00,
3550,-9.16, 50.51, 11.04,14.35, 319.26, 0.00,
3551,-9.16, 50.52, 11.04,14.35, 319.21, 0.00,
3552,-9.16, 50.53, 11.04,14.35, 319.21, 0.00,
3553,-9.16, 50.54, 11.04,14.35, 319.21, 0.00,
3554,-9.16, 50.56, 11.04,14.35, 319.21, 0.00,
3555,-9.16, 50.57, 11.04,14.35, 319.21, 0.00,
3556,-9.16, 50.58, 11.04,14.35, 319.21, 0.00,
3557,-9.16, 50.59, 11.04,14.30, 319.21, 0.00,
3558,-9.16, 50.60, 11.04,14.30, 319.21, 0.00,
3559,-9.16, 50.61, 11.04,14.30, 319.21, 0.00,
3560,-9.16, 50.62, 11.04,14.30, 319.21, 0.00,
3561,-9.16, 50.63, 11.04,14.30, 319.16, 0.00,
3562,-9.16, 50.65, 11.04,14.30, 319.16, 0.00,
3563,-9.16, 50.66, 11.04,14.30, 319.16, 0.00,
3564,-9.16, 50.67, 11.04,14.30, 319.16, 0.00,
3565,-9.16, 50.68, 11.04,14.30, 319.16, 0.00,
3566,-9.16, 50.69, 11.04,14.30, 319.16, 0.00,
3567,-9.16, 50.70, 11.04,14.30, 319.16, 0.00,
3568,-9.16, 50.71, 11.04,14.30, 319.16, 0.00,
3569,-9.16, 50.73, 11.04,14.30, 319.16, 0.00,
3570,-9.16, 50.74, 11.04,14.30, 319.11, 0.00,
3571,-9.16, 50.76, 11.04,14.30, 319.11, 0.00,
3572,-9.16, 50.77, 11.04,14.25, 319.11, 0.00,
3573,-9.16, 50.83, 11.04,14.25, 319.11, 0.00,
3574,-9.16, 50.84, 11.04,14.25, 319.11, 0.00,
3575,-9.16, 50.85, 11.04,14.25, 319.11, 0.00,
3576,-9.16, 50.87, 11.04,14.25, 319.11, 0.00,
3577,-9.16, 50.88, 11.04,14.25, 319.06, 0.00,
3578,-9.16, 50.89, 11.04,14.25, 319.06, 0.00,
3579,-9.16, 50.90, 11.04,14.25, 319.06, 0.00,
3580,-9.16, 50.91, 11.04,14.25, 319.06, 0.00,
3581,-9.16, 50.92, 11.04,14.25, 319.06, 0.00,
3582,-9.16, 50.93, 11.04,14.25, 319.06, 0.00,
3583,-9.16, 50.94, 11.04,14.20, 319.06, 0.00,
3584,-9.16, 50.96, 11.04,14.20, 319.06, 0.00,
3585,-9.16, 50.97, 11.04,14.20, 319.06, 0.00,
3586,-9.16, 50.98, 11.04,14.20, 319.06, 0.00,
3587,-9.16, 50.99, 11.04,14.20, 319.06, 0.00,
3588,-9.16, 51.00, 11.04,14.20, 319.06, 0.00,
3589,-9.16, 51.01, 11.04,14.20, 319.06, 0.00,
3590,-9.16, 51.02, 11.04,14.20, 319.06, 0.00,
3591,-9.16, 51.04, 11.04,14.20, 319.06, 0.00,
3592,-9.16, 51.05, 11.04,14.20, 319.06, 0.00,
3593,-9.16, 51.06, 11.04,14.20, 319.06, 0.00,
3594,-9.16, 51.07, 11.04,14.20, 319.06, 0.00,
3595,-9.16, 51.08, 11.04,14.20, 319.06, 0.00,
3596,-9.16, 51.09, 11.04,14.20, 319.06, 0.00,
3597,-9.16, 51.10, 11.04,14.20, 319.06, 0.00,
3598,-9.16, 51.11, 11.04,14.20, 319.01, 0.00,
3599,-9.16, 51.13, 11.04,14.20, 319.01, 0.00,
3600,-9.16, 51.14, 11.04,14.20, 319.01, 0.00,
3601,-9.16, 51.15, 11.04,14.20, 319.01, 0.00,
3602,-9.16, 51.16, 11.04,14.20, 319.01, 0.00,
3603,-9.16, 51.18, 11.04,14.20, 319.01, 0.00,
3604,-9.16, 51.19, 11.04,14.20, 319.01, 0.00,
3605,-9.16, 51.20, 11.04,14.20, 319.01, 0.00,
3606,-9.16, 51.21, 11.04,14.20, 319.01, 0.00,
3607,-9.16, 51.22, 11.04,14.20, 319.01, 0.00,
3608,-9.16, 51.23, 11.04,14.20, 319.01, 0.00,
3609,-9.16, 51.25, 11.04,14.20, 319.01, 0.00,
3610,-9.16, 51.26, 11.04,14.20, 319.01, 0.00,
3611,-9.16, 51.27, 11.04,14.20, 319.01, 0.00,
3612,-9.16, 51.28, 11.04,14.20, 319.01, 0.00,
3613,-9.16, 51.29, 11.04,14.20, 319.01, 0.00,
3614,-9.16, 51.30, 11.04,14.20, 319.01, 0.00,
3615,-9.16, 51.31, 11.04,14.20, 319.01, 0.00,
3616,-9.16, 51.32, 11.04,14.20, 319.01, 0.00,
3617,-9.16, 51.33, 11.04,14.20, 319.01, 0.00,
3618,-9.16, 51.34, 11.04,14.20, 319.01, 0.00,
3619,-9.16, 51.36, 11.04,14.20, 319.01, 0.00,
3620,-9.16, 51.37, 11.04,14.20, 319.01, 0.00,
3621,-9.16, 51.38, 11.04,14.20, 319.01, 0.00,
3622,-9.16, 51.39, 11.04,14.20, 319.01, 0.00,
3623,-9.16, 51.40, 11.04,14.20, 319.01, 0.00,
3624,-9.16, 51.41, 11.04,14.20, 319.01, 0.00,
3625,-9.16, 51.42, 11.04,14.20, 319.01, 0.00,
3626,-9.16, 51.44, 11.04,14.20, 319.01, 0.00,
3627,-9.16, 51.45, 11.04,14.20, 319.01, 0.00,
3628,-9.16, 51.46, 11.04,14.20, 319.01, 0.00,
3629,-9.16, 51.47, 11.04,14.20, 319.01, 0.00,
3630,-9.16, 51.48, 11.04,14.20, 319.01, 0.00,
3631,-9.16, 51.49, 11.04,14.20, 319.01, 0.00,
3632,-9.16, 51.50, 11.04,14.20, 319.01, 0.00,
3633,-9.16, 51.52, 11.04,14.20, 319.01, 0.00,
3634,-9.16, 51.53, 11.04,14.20, 319.01, 0.00,
3635,-9.16, 51.54, 11.04,14.20, 319.01, 0.00,
3636,-9.16, 51.55, 11.04,14.20, 319.01, 0.00,
3637,-9.16, 51.56, 11.04,14.20, 319.01, 0.00,
3638,-9.16, 51.57, 11.04,14.20, 319.01, 0.00,
3639,-9.16, 51.59, 11.04,14.20, 319.01, 0.00,
3640,-9.16, 51.60, 11.04,14.20, 319.01, 0.00,
3641,-9.16, 51.61, 11.04,14.20, 319.01, 0.00,
3642,-9.16, 51.62, 11.04,14.20, 319.01, 0.00,
3643,-9.16, 51.63, 11.04,14.20, 319.01, 0.00,
3644,-9.16, 51.64, 11.04,14.20, 319.01, 0.00,
3645,-9.16, 51.70, 11.04,14.20, 319.01, 0.00,
3646,-9.16, 51.71, 11.04,14.20, 319.01, 0.00,
3647,-9.16, 51.72, 11.04,14.20, 319.01, 0.00,
3648,-9.16, 51.73, 11.04,14.20, 319.01, 0.00,
3649,-9.16, 51.75, 11.04,14.20, 319.01, 0.00,
3650,-9.16, 51.76, 11.04,14.20, 319.01, 0.00,
3651,-9.16, 51.77, 11.04,14.20, 319.01, 0.00,
3652,-9.16, 51.78, 11.04,14.20, 319.01, 0.00,
3653,-9.16, 51.80, 11.04,14.20, 319.01, 0.00,
3654,-9.16, 51.81, 11.04,14.20, 319.01, 0.00,
3655,-9.16, 51.82, 11.04,14.20, 319.01, 0.00,
3656,-9.16, 51.83, 11.04,14.20, 319.01, 0.00,
3657,-9.16, 51.84, 11.04,14.20, 319.01, 0.00,
3658,-9.16, 51.85, 11.04,14.20, 319.01, 0.00,
3659,-9.16, 51.86, 11.04,14.20, 319.01, 0.00,
3660,-9.16, 51.88, 11.04,14.20, 319.01, 0.00,
3661,-9.16, 51.89, 11.04,14.20, 319.01, 0.00,
3662,-9.16, 51.90, 11.04,14.20, 319.01, 0.00,
3663,-9.16, 51.91, 11.04,14.20, 319.01, 0.00,
3664,-9.16, 51.92, 11.04,14.20, 319.01, 0.00,
3665,-9.16, 51.93, 11.04,14.20, 319.01, 0.00,
3666,-9.16, 51.94, 11.04,14.20, 319.01, 0.00,
3667,-9.16, 51.96, 11.04,14.20, 319.01, 0.00,
3668,-9.16, 51.97, 11.04,14.20, 319.01, 0.00,
3669,-9.16, 51.98, 11.04,14.20, 319.01, 0.00,
3670,-9.16, 51.99, 11.04,14.20, 319.01, 0.00,
3671,-9.16, 52.00, 11.04,14.20, 319.01, 0.00,
3672,-9.16, 52.01, 11.04,14.20, 319.01, 0.00,
3673,-9.16, 52.02, 11.04,14.20, 319.01, 0.00,
3674,-9.16, 52.03, 11.04,14.20, 319.01, 0.00,
3675,-9.16, 52.04, 11.04,14.20, 319.01, 0.00,
3676,-9.16, 52.05, 11.04,14.20, 319.01, 0.00,
3677,-9.16, 52.06, 11.04,14.20, 319.01, 0.00,
3678,-9.16, 52.08, 11.04,14.20, 319.01, 0.00,
3679,-9.16, 52.09, 11.04,14.20, 319.01, 0.00,
3680,-9.16, 52.10, 11.04,14.20, 319.01, 0.00,
3681,-9.16, 52.11, 11.04,14.20, 319.01, 0.00,
3682,-9.16, 52.12, 11.04,14.20, 319.01, 0.00,
3683,-9.16, 52.13, 11.04,14.20, 319.01, 0.00,
3684,-9.16, 52.14, 11.04,14.15, 319.01, 0.00,
3685,-9.16, 52.16, 11.04,14.15, 319.01, 0.00,
3686,-9.16, 52.17, 11.04,14.15, 319.01, 0.00,
3687,-9.16, 52.18, 11.04,14.15, 319.01, 0.00,
3688,-9.16, 52.19, 11.04,14.15, 319.01, 0.00,
3689,-9.16, 52.21, 11.04,14.15, 319.01, 0.00,
3690,-9.16, 52.22, 11.04,14.15, 319.01, 0.00,
3691,-9.16, 52.23, 11.04,14.15, 319.01, 0.00,
3692,-9.16, 52.24, 11.04,14.15, 319.01, 0.00,
3693,-9.16, 52.25, 11.04,14.15, 319.01, 0.00,
3694,-9.16, 52.26, 11.04,14.15, 319.01, 0.00,
3695,-9.16, 52.27, 11.04,14.15, 319.01, 0.00,
3696,-9.16, 52.28, 11.04,14.10, 319.01, 0.00,
3697,-9.16, 52.30, 11.04,14.10, 319.01, 0.00,
3698,-9.16, 52.31, 11.04,14.10, 319.01, 0.00,
3699,-9.16, 52.32, 11.04,14.10, 319.01, 0.00,
3700,-9.16, 52.33, 11.04,14.10, 318.96, 0.00,
3701,-9.16, 52.35, 11.04,14.10, 318.96, 0.00,
3702,-9.16, 52.36, 11.04,14.10, 318.96, 0.00,
3703,-9.16, 52.37, 11.04,14.10, 318.96, 0.00,
3704,-9.16, 52.39, 11.04,14.10, 318.96, 0.00,
3705,-9.16, 52.40, 11.04,14.10, 318.96, 0.00,
3706,-9.16, 52.41, 11.04,14.10, 318.96, 0.00,
3707,-9.16, 52.42, 11.04,14.10, 318.96, 0.00,
3708,-9.16, 52.43, 11.04,14.10, 318.96, 0.00,
3709,-9.16, 52.44, 11.04,14.10, 318.96, 0.00,
3710,-9.16, 52.46, 11.04,14.10, 318.96, 0.00,
3711,-9.16, 52.47, 11.04,14.10, 318.96, 0.00,
3712,-9.16, 52.48, 11.04,14.10, 318.96, 0.00,
3713,-9.16, 52.49, 11.04,14.10, 318.96, 0.00,
3714,-9.16, 52.50, 11.04,14.10, 318.96, 0.00,
3715,-9.16, 52.51, 11.04,14.10, 318.96, 0.00,
3716,-9.16, 52.52, 11.04,14.10, 318.96, 0.00,
3717,-9.16, 52.53, 11.04,14.10, 318.96, 0.00,
3718,-9.16, 52.54, 11.04,14.10, 318.96, 0.00,
3719,-9.16, 52.55, 11.04,14.10, 318.96, 0.00,
3720,-9.16, 52.56, 11.04,14.10, 318.96, 0.00,
3721,-9.16, 52.57, 11.04,14.10, 318.96, 0.00,
3722,-9.16, 52.58, 11.04,14.10, 318.96, 0.00,
3723,-9.16, 52.59, 11.04,14.10, 318.96, 0.00,
3724,-9.16, 52.61, 11.04,14.10, 318.96, 0.00,
3725,-9.16, 52.62, 11.04,14.10, 318.96, 0.00,
3726,-9.16, 52.63, 11.04,14.10, 318.96, 0.00,
3727,-9.16, 52.64, 11.04,14.10, 318.96, 0.00,
3728,-9.16, 52.65, 11.04,14.10, 318.96, 0.00,
3729,-9.16, 52.66, 11.04,14.10, 318.96, 0.00,
3730,-9.16, 52.67, 11.04,14.10, 318.96, 0.00,
3731,-9.16, 52.68, 11.04,14.10, 318.96, 0.00,
3732,-9.16, 52.69, 11.04,14.10, 318.96, 0.00,
3733,-9.16, 52.70, 11.04,14.10, 318.96, 0.00,
3734,-9.16, 52.72, 11.04,14.10, 318.96, 0.00,
3735,-9.16, 52.72, 11.04,14.10, 318.96, 0.00,
3736,-9.16, 52.74, 11.04,14.10, 318.96, 0.00,
3737,-9.16, 52.75, 11.04,14.10, 318.96, 0.00,
3738,-9.16, 52.76, 11.04,14.10, 318.96, 0.00,
3739,-9.16, 52.77, 11.04,14.10, 318.96, 0.00,
3740,-9.16, 52.78, 11.04,14.10, 318.96, 0.00,
3741,-9.16, 52.79, 11.04,14.10, 318.96, 0.00,
3742,-9.16, 52.80, 11.04,14.10, 318.96, 0.00,
3743,-9.16, 52.81, 11.04,14.10, 318.96, 0.00,
3744,-9.16, 52.82, 11.04,14.10, 318.96, 0.00,
3745,-9.16, 52.83, 11.04,14.10, 318.96, 0.00,
3746,-9.16, 52.85, 11.04,14.10, 318.96, 0.00,
3747,-9.16, 52.86, 11.04,14.10, 318.96, 0.00,
3748,-9.16, 52.87, 11.04,14.10, 318.96, 0.00,
3749,-9.16, 52.88, 11.04,14.10, 318.96, 0.00,
3750,-9.16, 52.89, 11.04,14.10, 318.96, 0.00,
3751,-9.16, 52.90, 11.04,14.10, 318.96, 0.00,
3752,-9.16, 52.91, 11.04,14.10, 318.96, 0.00,
3753,-9.16, 52.92, 11.04,14.10, 318.96, 0.00,
3754,-9.16, 52.93, 11.04,14.10, 318.96, 0.00,
3755,-9.16, 52.94, 11.04,14.10, 318.96, 0.00,
3756,-9.16, 52.95, 11.04,14.10, 318.96, 0.00,
3757,-9.16, 52.97, 11.04,14.10, 318.96, 0.00,
3758,-9.16, 52.98, 11.04,14.10, 318.96, 0.00,
3759,-9.16, 52.99, 11.04,14.10, 318.96, 0.00,
3760,-9.16, 53.00, 11.04,14.10, 318.96, 0.00,
3761,-9.16, 53.01, 11.04,14.10, 318.96, 0.00,
3762,-9.16, 53.02, 11.04,14.10, 318.96, 0.00,
3763,-9.16, 53.03, 11.04,14.10, 318.96, 0.00,
3764,-9.16, 53.04, 11.04,14.10, 318.96, 0.00,
3765,-9.16, 53.05, 11.04,14.10, 318.96, 0.00,
3766,-9.16, 53.06, 11.04,14.10, 318.96, 0.00,
3767,-9.16, 53.07, 11.04,14.10, 318.96, 0.00,
3768,-9.16, 53.08, 11.04,14.10, 318.96, 0.00,
3769,-9.16, 53.10, 11.04,14.10, 318.96, 0.00,
3770,-9.16, 53.11, 11.04,14.10, 318.96, 0.00,
3771,-9.16, 53.12, 11.04,14.10, 318.96, 0.00,
3772,-9.16, 53.13, 11.04,14.10, 318.96, 0.00,
3773,-9.16, 53.14, 11.04,14.10, 318.96, 0.00,
3774,-9.16, 53.15, 11.04,14.10, 318.96, 0.00,
3775,-9.16, 53.21, 11.04,14.10, 318.96, 0.00,
3776,-9.16, 53.22, 11.04,14.10, 318.96, 0.00,
3777,-9.16, 53.23, 11.04,14.10, 318.96, 0.00,
3778,-9.16, 53.24, 11.04,14.10, 318.96, 0.00,
3779,-9.16, 53.25, 11.04,14.10, 318.96, 0.00,
3780,-9.16, 53.27, 11.04,14.10, 318.96, 0.00,
3781,-9.16, 53.28, 11.04,14.10, 318.96, 0.00,
3782,-9.16, 53.29, 11.04,14.10, 318.96, 0.00,
3783,-9.16, 53.30, 11.04,14.10, 318.96, 0.00,
3784,-9.16, 53.31, 11.04,14.10, 318.96, 0.00,
3785,-9.16, 53.32, 11.04,14.10, 318.96, 0.00,
3786,-9.16, 53.33, 11.04,14.10, 318.96, 0.00,
3787,-9.16, 53.34, 11.04,14.10, 318.96, 0.00,
3788,-9.16, 53.35, 11.04,14.10, 318.96, 0.00,
3789,-9.16, 53.36, 11.04,14.10, 318.96, 0.00,
3790,-9.16, 53.37, 11.04,14.10, 318.96, 0.00,
3791,-9.16, 53.38, 11.04,14.10, 318.96, 0.00,
3792,-9.16, 53.39, 11.04,14.10, 318.96, 0.00,
3793,-9.16, 53.40, 11.04,14.10, 318.96, 0.00,
3794,-9.16, 53.41, 11.04,14.10, 318.96, 0.00,
3795,-9.16, 53.42, 11.04,14.10, 318.96, 0.00,
3796,-9.16, 53.43, 11.04,14.10, 318.96, 0.00,
3797,-9.16, 53.44, 11.04,14.10, 318.96, 0.00,
3798,-9.16, 53.45, 11.04,14.10, 318.96, 0.00,
3799,-9.16, 53.46, 11.04,14.10, 318.96, 0.00,
3800,-9.16, 53.47, 11.04,14.10, 318.96, 0.00,
3801,-9.16, 53.48, 11.04,14.10, 318.96, 0.00,
3802,-9.16, 53.50, 11.04,14.10, 318.96, 0.00,
3803,-9.16, 53.51, 11.04,14.10, 318.96, 0.00,
3804,-9.16, 53.52, 11.04,14.10, 318.96, 0.00,
3805,-9.16, 53.53, 11.04,14.10, 318.96, 0.00,
3806,-9.16, 53.54, 11.04,14.10, 318.96, 0.00,
3807,-9.16, 53.55, 11.04,14.10, 318.96, 0.00,
3808,-9.16, 53.56, 11.04,14.10, 318.96, 0.00,
3809,-9.16, 53.57, 11.04,14.10, 318.96, 0.00,
3810,-9.16, 53.58, 11.04,14.10, 318.96, 0.00,
3811,-9.16, 53.59, 11.04,14.10, 318.96, 0.00,
3812,-9.16, 53.60, 11.04,14.10, 318.96, 0.00,
3813,-9.16, 53.61, 11.04,14.10, 318.96, 0.00,
3814,-9.16, 53.62, 11.04,14.10, 318.96, 0.00,
3815,-9.16, 53.64, 11.04,14.10, 318.96, 0.00,
3816,-9.16, 53.65, 11.04,14.10, 318.96, 0.00,
3817,-9.16, 53.66, 11.04,14.10, 318.96, 0.00,
3818,-9.16, 53.67, 11.04,14.10, 318.96, 0.00,
3819,-9.16, 53.68, 11.04,14.10, 318.96, 0.00,
3820,-9.16, 53.69, 11.04,14.10, 318.96, 0.00,
3821,-9.16, 53.70, 11.04,14.10, 318.96, 0.00,
3822,-9.16, 53.71, 11.04,14.10, 318.96, 0.00,
3823,-9.16, 53.72, 11.04,14.10, 318.96, 0.00,
3824,-9.16, 53.73, 11.04,14.10, 318.96, 0.00,
3825,-9.16, 53.75, 11.04,14.10, 318.96, 0.00,
3826,-9.16, 53.76, 11.04,14.10, 318.96, 0.00,
3827,-9.16, 53.77, 11.04,14.10, 318.96, 0.00,
3828,-9.16, 53.78, 11.04,14.10, 318.96, 0.00,
3829,-9.16, 53.79, 11.04,14.10, 318.96, 0.00,
3830,-9.16, 53.80, 11.04,14.10, 318.96, 0.00,
3831,-9.16, 53.81, 11.04,14.10, 318.96, 0.00,
3832,-9.16, 53.82, 11.04,14.10, 318.96, 0.00,
3833,-9.16, 53.83, 11.04,14.10, 318.96, 0.00,
3834,-9.16, 53.85, 11.04,14.10, 318.96, 0.00,
3835,-9.16, 53.86, 11.04,14.10, 318.96, 0.00,
3836,-9.16, 53.87, 11.04,14.10, 318.96, 0.00,
3837,-9.16, 53.88, 11.04,14.10, 318.96, 0.00,
3838,-9.16, 53.89, 11.04,14.10, 318.96, 0.00,
3839,-9.16, 53.90, 11.04,14.10, 318.96, 0.00,
3840,-9.16, 53.91, 11.04,14.10, 318.96, 0.00,
3841,-9.16, 53.92, 11.04,14.10, 318.96, 0.00,
3842,-9.16, 53.93, 11.04,14.10, 318.96, 0.00,
3843,-9.16, 53.95, 11.04,14.10, 318.96, 0.00,
3844,-9.16, 53.96, 11.04,14.10, 318.96, 0.00,
3845,-9.16, 53.97, 11.04,14.10, 318.96, 0.00,
3846,-9.16, 53.98, 11.04,14.10, 318.96, 0.00,
3847,-9.16, 53.99, 11.04,14.10, 318.96, 0.00,
3848,-9.16, 54.00, 11.04,14.10, 318.96, 0.00,
3849,-9.16, 54.01, 11.04,14.10, 318.96, 0.00,
3850,-9.16, 54.03, 11.04,14.10, 318.96, 0.00,
3851,-9.16, 54.04, 11.04,14.10, 318.96, 0.00,
3852,-9.16, 54.05, 11.04,14.10, 318.96, 0.00,
3853,-9.16, 54.06, 11.04,14.10, 318.96, 0.00,
3854,-9.16, 54.07, 11.04,14.10, 318.96, 0.00,
3855,-9.16, 54.08, 11.04,14.10, 318.96, 0.00,
3856,-9.16, 54.09, 11.04,14.10, 318.96, 0.00,
3857,-9.16, 54.10, 11.04,14.10, 318.96, 0.00,
3858,-9.16, 54.11, 11.04,14.10, 318.96, 0.00,
3859,-9.16, 54.12, 11.04,14.10, 318.96, 0.00,
3860,-9.16, 54.13, 11.04,14.10, 318.96, 0.00,
3861,-9.16, 54.14, 11.04,14.10, 318.96, 0.00,
3862,-9.16, 54.15, 11.04,14.10, 318.96, 0.00,
3863,-9.16, 54.16, 11.04,14.10, 318.96, 0.00,
3864,-9.16, 54.17, 11.04,14.10, 318.96, 0.00,
3865,-9.16, 54.19, 11.04,14.10, 318.96, 0.00,
3866,-9.16, 54.20, 11.04,14.10, 318.96, 0.00,
3867,-9.16, 54.21, 11.04,14.10, 318.96, 0.00,
3868,-9.16, 54.22, 11.04,14.10, 318.96, 0.00,
3869,-9.16, 54.23, 11.04,14.10, 318.96, 0.00,
3870,-9.16, 54.24, 11.04,14.10, 318.96, 0.00,
3871,-9.16, 54.25, 11.04,14.10, 318.96, 0.00,
3872,-9.16, 54.26, 11.04,14.10, 318.96, 0.00,
3873,-9.16, 54.27, 11.04,14.10, 318.96, 0.00,
3874,-9.16, 54.28, 11.04,14.10, 318.96, 0.00,
3875,-9.16, 54.29, 11.04,14.10, 318.96, 0.00,
3876,-9.16, 54.30, 11.04,14.10, 318.96, 0.00,
3877,-9.16, 54.31, 11.04,14.10, 318.96, 0.00,
3878,-9.16, 54.32, 11.04,14.10, 318.96, 0.00,
3879,-9.16, 54.33, 11.04,14.10, 318.96, 0.00,
3880,-9.16, 54.34, 11.04,14.10, 318.96, 0.00,
3881,-9.16, 54.36, 11.04,14.10, 318.96, 0.00,
3882,-9.16, 54.37, 11.04,14.10, 318.96, 0.00,
3883,-9.16, 54.38, 11.04,14.10, 318.96, 0.00,
3884,-9.16, 54.39, 11.04,14.10, 318.96, 0.00,
3885,-9.16, 54.40, 11.04,14.10, 318.96, 0.00,
3886,-9.16, 54.41, 11.04,14.10, 318.96, 0.00,
3887,-9.16, 54.42, 11.04,14.10, 318.96, 0.00,
3888,-9.16, 54.44, 11.04,14.10, 318.96, 0.00,
3889,-9.16, 54.45, 11.04,14.10, 318.96, 0.00,
3890,-9.16, 54.46, 11.04,14.10, 318.96, 0.00,
3891,-9.16, 54.47, 11.04,14.10, 318.96, 0.00,
3892,-9.16, 54.48, 11.04,14.10, 318.96, 0.00,
3893,-9.16, 54.49, 11.04,14.10, 318.96, 0.00,
3894,-9.16, 54.50, 11.04,14.10, 318.96, 0.00,
3895,-9.16, 54.51, 11.04,14.10, 318.96, 0.00,
3896,-9.16, 54.55, 11.04,14.10, 318.96, 0.00,
3897,-9.16, 54.56, 11.04,14.10, 318.96, 0.00,
3898,-9.16, 54.57, 11.04,14.10, 318.96, 0.00,
3899,-9.16, 54.61, 11.04,14.10, 318.96, 0.00,
3900,-9.16, 54.62, 11.04,14.10, 318.96, 0.00,
3901,-9.16, 54.65, 11.04,14.10, 318.96, 0.00,
3902,-9.16, 54.66, 11.04,14.10, 318.96, 0.00,
3903,-9.16, 54.68, 11.04,14.10, 318.96, 0.00,
3904,-9.16, 54.69, 11.04,14.10, 318.96, 0.00,
3905,-9.16, 54.70, 11.04,14.10, 318.96, 0.00,
3906,-9.16, 54.71, 11.04,14.10, 318.96, 0.00,
3907,-9.16, 54.72, 11.04,14.10, 318.96, 0.00,
3908,-9.16, 54.73, 11.04,14.10, 318.96, 0.00,
3909,-9.16, 54.74, 11.04,14.10, 318.96, 0.00,
3910,-9.16, 54.76, 11.04,14.10, 318.96, 0.00,
3911,-9.16, 54.77, 11.04,14.10, 318.96, 0.00,
3912,-9.16, 54.78, 11.04,14.10, 318.96, 0.00,
3913,-9.16, 54.79, 11.04,14.10, 318.96, 0.00,
3914,-9.16, 54.84, 11.04,14.10, 318.96, 0.00,
3915,-9.16, 54.85, 11.04,14.10, 318.96, 0.00,
3916,-9.16, 54.86, 11.04,14.10, 318.96, 0.00,
3917,-9.16, 54.87, 11.04,14.10, 318.96, 0.00,
3918,-9.16, 54.88, 11.04,14.10, 318.96, 0.00,
3919,-9.16, 54.89, 11.04,14.10, 318.96, 0.00,
3920,-9.16, 54.90, 11.04,14.10, 318.96, 0.00,
3921,-9.16, 54.91, 11.04,14.10, 318.96, 0.00,
3922,-9.16, 54.92, 11.04,14.10, 318.96, 0.00,
3923,-9.16, 54.93, 11.04,14.10, 318.96, 0.00,
3924,-9.16, 54.94, 11.04,14.10, 318.96, 0.00,
3925,-9.16, 54.96, 11.04,14.10, 318.96, 0.00,
3926,-9.16, 54.97, 11.04,14.10, 318.96, 0.00,
3927,-9.16, 54.98, 11.04,14.10, 318.96, 0.00,
3928,-9.16, 54.99, 11.04,14.10, 318.96, 0.00,
3929,-9.16, 55.00, 11.04,14.10, 318.96, 0.00,
3930,-9.16, 55.01, 11.04,14.10, 318.96, 0.00,
3931,-9.16, 55.02, 11.04,14.10, 318.96, 0.00,
3932,-9.16, 55.03, 11.04,14.10, 318.96, 0.00,
3933,-9.16, 55.04, 11.04,14.10, 318.96, 0.00,
3934,-9.16, 55.05, 11.04,14.10, 318.96, 0.00,
3935,-9.16, 55.06, 11.04,14.10, 318.96, 0.00,
3936,-9.16, 55.07, 11.04,14.10, 318.96, 0.00,
3937,-9.16, 55.08, 11.04,14.10, 318.96, 0.00,
