Date,Target_x,TArget_y,Target_z,camRotation_x,camRotation_y,camRotation_z,DegreeError
1236,11.20, 57.81, 11.76,27.35, 34.41, 0.00,51.0329518620045,
1237,11.20, 57.84, 11.76,27.35, 34.41, 0.00,51.0397181041557,
1238,11.20, 57.88, 11.76,27.35, 34.41, 0.00,51.045980881461,
1239,11.20, 57.97, 11.76,27.35, 34.41, 0.00,51.063439074566,
1240,11.20, 58.01, 11.76,27.35, 34.41, 0.00,51.0703358488445,
1241,11.20, 58.06, 11.76,27.35, 34.41, 0.00,51.0790674663424,
1242,11.20, 58.10, 11.76,27.35, 34.41, 0.00,51.086726665655,
1243,11.20, 58.13, 11.76,27.35, 34.41, 0.00,51.0931879581749,
1244,11.20, 58.17, 11.76,27.35, 34.41, 0.00,51.1005185986334,
1245,11.20, 58.21, 11.76,27.35, 34.41, 0.00,51.1078457796507,
1246,11.20, 58.25, 11.76,27.35, 34.41, 0.00,51.1141181799511,
1247,11.20, 58.29, 11.76,27.35, 34.41, 0.00,51.1208588404332,
1248,11.20, 58.32, 11.76,27.35, 34.41, 0.00,51.127252507298,
1249,11.20, 58.36, 11.76,27.35, 34.41, 0.00,51.1336872894826,
1250,11.20, 58.40, 11.76,27.35, 34.41, 0.00,51.1417127492771,
1251,11.20, 58.45, 11.76,27.35, 34.41, 0.00,51.150233240852,
1252,11.20, 58.48, 11.76,27.35, 34.41, 0.00,51.1568110374502,
1253,11.20, 58.52, 11.76,27.35, 34.41, 0.00,51.1639457375249,
1254,11.20, 58.56, 11.76,27.35, 34.41, 0.00,51.1707034064908,
1255,11.20, 58.60, 11.76,27.35, 34.41, 0.00,51.1771617780968,
1256,11.20, 58.63, 11.76,27.35, 34.41, 0.00,51.1835534521605,
1257,11.20, 58.67, 11.76,27.35, 34.41, 0.00,51.1897599168833,
1258,11.20, 58.71, 11.76,27.35, 34.41, 0.00,51.1983931605589,
1259,11.20, 58.76, 11.76,27.35, 34.41, 0.00,51.2067753813996,
1260,11.20, 58.80, 11.76,27.35, 34.41, 0.00,51.2132897241786,
1261,11.20, 58.84, 11.76,27.35, 34.41, 0.00,51.2202856703007,
1262,11.20, 58.87, 11.76,27.35, 34.41, 0.00,51.2267171060691,
1263,11.20, 58.91, 11.76,27.35, 34.41, 0.00,51.2331300679547,
1264,11.20, 58.94, 11.76,27.35, 34.41, 0.00,51.2394667998254,
1265,11.20, 58.98, 11.76,27.35, 34.41, 0.00,51.2456372049089,
1266,11.20, 59.02, 11.76,27.35, 34.41, 0.00,51.2530768327741,
1267,11.20, 59.06, 11.76,27.35, 34.41, 0.00,51.2600605016515,
1268,11.20, 59.10, 11.76,27.35, 34.41, 0.00,51.2680602420194,
1269,11.20, 59.14, 11.76,27.35, 34.41, 0.00,51.2747125200309,
1270,11.20, 59.18, 11.76,27.35, 34.41, 0.00,51.2818000247463,
1271,11.20, 59.22, 11.76,27.35, 34.41, 0.00,51.2880688196156,
1272,11.20, 59.25, 11.76,27.35, 34.41, 0.00,51.2945451359548,
1273,11.20, 59.29, 11.76,27.35, 34.41, 0.00,51.3003136744504,
1274,11.20, 59.32, 11.76,27.35, 34.41, 0.00,51.3064764487413,
1275,11.20, 59.36, 11.76,27.35, 34.41, 0.00,51.3133514576566,
1276,11.20, 59.41, 11.76,27.35, 34.41, 0.00,51.3213942025105,
1277,11.20, 59.51, 11.76,27.35, 34.41, 0.00,51.33898382383,
1278,11.16, 59.51, 11.76,27.35, 34.41, 0.00,51.3762664230734,
1279,11.12, 59.51, 11.76,27.35, 34.41, 0.00,51.4157452003023,
1280,11.08, 59.51, 11.76,27.35, 34.41, 0.00,51.4533074253294,
1281,11.02, 59.51, 11.76,27.35, 34.41, 0.00,51.5041130900241,
1282,10.98, 59.51, 11.76,27.35, 34.41, 0.00,51.5422065442438,
1283,10.92, 59.51, 11.76,27.35, 34.41, 0.00,51.5992745300443,
1284,10.88, 59.51, 11.76,27.35, 34.41, 0.00,51.635775948283,
1285,10.84, 59.51, 11.76,27.35, 34.41, 0.00,51.6727320144974,
1286,10.80, 59.51, 11.76,27.35, 34.41, 0.00,51.7082006964136,
1287,10.76, 59.51, 11.76,27.35, 34.41, 0.00,51.7480234688375,
1288,10.72, 59.51, 11.76,27.35, 34.41, 0.00,51.7863123074241,
1289,10.68, 59.51, 11.76,27.35, 34.41, 0.00,51.82303403935,
1290,10.64, 59.51, 11.76,27.35, 34.41, 0.00,51.8651519064491,
1291,10.60, 59.51, 11.76,27.35, 34.41, 0.00,51.9027568383506,
1292,10.55, 59.51, 11.76,27.35, 34.41, 0.00,51.9432522362933,
1293,10.52, 59.51, 11.76,27.35, 34.41, 0.00,51.9765122716061,
1294,10.48, 59.51, 11.76,27.35, 34.41, 0.00,52.0107338625427,
1295,10.45, 59.51, 11.76,27.35, 34.41, 0.00,52.0415108582142,
1296,10.41, 59.51, 11.76,27.35, 34.41, 0.00,52.0728736659836,
1297,10.38, 59.51, 11.76,27.35, 34.41, 0.00,52.1073186525711,
1298,10.34, 59.51, 11.76,27.35, 34.41, 0.00,52.1410203718527,
1299,10.28, 59.51, 11.76,27.35, 34.41, 0.00,52.1972899112833,
1300,10.24, 59.51, 11.76,27.35, 34.41, 0.00,52.2319570734093,
1301,10.21, 59.51, 11.76,27.35, 34.41, 0.00,52.2662719861137,
1302,10.14, 59.51, 11.76,27.35, 34.41, 0.00,52.3309252373141,
1303,10.10, 59.51, 11.76,27.35, 34.41, 0.00,52.3671097275255,
1304,10.06, 59.51, 11.76,27.35, 34.41, 0.00,52.3996025956282,
1305,10.03, 59.51, 11.76,27.35, 34.41, 0.00,52.4288900790734,
1306,9.98, 59.51, 11.76,27.35, 34.41, 0.00,52.4823812108818,
1307,9.94, 59.51, 11.76,27.35, 34.41, 0.00,52.5204873726786,
1308,9.90, 59.51, 11.76,27.35, 34.41, 0.00,52.5558830113827,
1309,9.86, 59.51, 11.76,27.35, 34.41, 0.00,52.5875735422342,
1310,9.83, 59.51, 11.76,27.35, 34.41, 0.00,52.6208564634046,
1311,9.79, 59.51, 11.76,27.35, 34.41, 0.00,52.6577227922151,
1312,9.69, 59.51, 11.76,27.35, 34.41, 0.00,52.754326440606,
1313,9.65, 59.51, 11.76,27.35, 34.41, 0.00,52.7925916075238,
1314,9.58, 59.51, 11.76,27.35, 34.41, 0.00,52.849603916994,
1315,9.54, 59.51, 11.76,27.35, 34.41, 0.00,52.8939762785275,
1316,9.50, 59.51, 11.76,27.35, 34.41, 0.00,52.9299273043809,
1317,9.46, 59.51, 11.76,27.35, 34.41, 0.00,52.9638901532048,
1318,9.43, 59.51, 11.76,27.35, 34.41, 0.00,52.995758869999,
1319,9.38, 59.51, 11.76,27.35, 34.41, 0.00,53.037037746423,
1320,9.33, 59.51, 11.76,27.35, 34.41, 0.00,53.0855392832482,
1321,9.29, 59.51, 11.76,27.35, 34.41, 0.00,53.1252725254008,
1322,9.25, 59.51, 11.76,27.35, 34.41, 0.00,53.1629970871434,
1323,9.13, 59.51, 11.76,27.35, 34.41, 0.00,53.2785468166958,
1324,9.08, 59.51, 11.76,27.35, 34.41, 0.00,53.3212620413969,
1325,9.04, 59.51, 11.76,27.35, 34.41, 0.00,53.3580292532908,
1326,9.00, 59.51, 11.76,27.35, 34.41, 0.00,53.3975909556727,
1327,8.95, 59.51, 11.76,27.35, 34.41, 0.00,53.4491183761215,
1328,8.90, 59.51, 11.76,27.35, 34.41, 0.00,53.48999774563,
1329,8.86, 59.51, 11.76,27.35, 34.41, 0.00,53.5285241743834,
1330,8.83, 59.51, 11.76,27.35, 34.41, 0.00,53.5615874982633,
1331,8.79, 59.51, 11.76,27.35, 34.41, 0.00,53.5993257549356,
1332,8.74, 59.51, 11.76,27.35, 34.41, 0.00,53.6415717642267,
1333,8.71, 59.51, 11.76,27.35, 34.41, 0.00,53.6732888011155,
1334,8.66, 59.51, 11.76,27.35, 34.41, 0.00,53.7206258095353,
1335,8.61, 59.51, 11.76,27.35, 34.41, 0.00,53.764633812283,
1336,8.57, 59.51, 11.76,27.35, 34.41, 0.00,53.8001083141979,
1337,8.54, 59.51, 11.76,27.35, 34.41, 0.00,53.836971118804,
1338,8.50, 59.51, 11.76,27.35, 34.41, 0.00,53.8714407352369,
1339,8.46, 59.51, 11.76,27.35, 34.41, 0.00,53.9037724068561,
1340,8.43, 59.51, 11.76,27.35, 34.41, 0.00,53.9385937497943,
1341,8.39, 59.51, 11.76,27.35, 34.41, 0.00,53.978361281578,
1342,8.35, 59.51, 11.76,27.35, 34.41, 0.00,54.0154242100818,
1343,8.30, 59.51, 11.76,27.35, 34.41, 0.00,54.0614378408871,
1344,8.25, 59.51, 11.76,27.35, 34.41, 0.00,54.1032725281825,
1345,8.16, 59.51, 11.76,27.35, 34.41, 0.00,54.1887626184186,
1346,8.12, 59.51, 11.76,27.35, 34.41, 0.00,54.2311845700503,
1347,8.08, 59.51, 11.76,27.35, 34.41, 0.00,54.2674173092482,
1348,8.04, 59.51, 11.76,27.35, 34.41, 0.00,54.300229579887,
1349,7.99, 59.51, 11.76,27.35, 34.41, 0.00,54.3475467083346,
1350,7.95, 59.51, 11.76,27.35, 34.41, 0.00,54.3923334372188,
1351,7.91, 59.51, 11.76,27.35, 34.41, 0.00,54.4277711946825,
1352,7.87, 59.51, 11.76,27.35, 34.41, 0.00,54.4633095362802,
1353,7.84, 59.51, 11.76,27.35, 34.41, 0.00,54.4957722967589,
1354,7.80, 59.51, 11.76,27.35, 34.41, 0.00,54.5286370959173,
1355,7.77, 59.51, 11.76,27.35, 34.41, 0.00,54.561867527517,
1356,7.73, 59.51, 11.76,27.35, 34.41, 0.00,54.5983934935252,
1357,7.69, 59.51, 11.76,27.35, 34.41, 0.00,54.6398481706935,
1358,7.64, 59.51, 11.76,27.35, 34.41, 0.00,54.6812053584616,
1359,7.60, 59.51, 11.76,27.35, 34.41, 0.00,54.7231588479948,
1360,7.56, 59.51, 11.76,27.35, 34.41, 0.00,54.7619758733208,
1361,7.51, 59.51, 11.76,27.35, 34.41, 0.00,54.8022185747223,
1362,7.48, 59.51, 11.76,27.35, 34.41, 0.00,54.8375865153328,
1363,7.44, 59.51, 11.76,27.35, 34.41, 0.00,54.8730227783844,
1364,7.40, 59.51, 11.76,27.35, 34.41, 0.00,54.9073170422684,
1365,7.37, 59.51, 11.76,27.35, 34.41, 0.00,54.9435680572091,
1366,7.31, 59.51, 11.76,27.35, 34.41, 0.00,54.9952274396508,
1367,7.27, 59.51, 11.76,27.35, 34.41, 0.00,55.034159760785,
1368,7.23, 59.51, 11.76,27.35, 34.41, 0.00,55.0684597198517,
1369,7.19, 59.51, 11.76,27.35, 34.41, 0.00,55.105784205522,
1370,7.15, 59.51, 11.76,27.35, 34.41, 0.00,55.146693102141,
1371,7.11, 59.51, 11.76,27.35, 34.41, 0.00,55.1833210254312,
1372,7.08, 59.51, 11.76,27.35, 34.41, 0.00,55.2174148050726,
1373,7.04, 59.51, 11.76,27.35, 34.41, 0.00,55.2536301593056,
1374,6.99, 59.51, 11.76,27.35, 34.41, 0.00,55.2973411831233,
1375,6.93, 59.51, 11.76,27.35, 34.41, 0.00,55.3609070783102,
1376,6.88, 59.51, 11.76,27.35, 34.41, 0.00,55.4028861731248,
1377,6.84, 59.51, 11.76,27.35, 34.41, 0.00,55.4448171002293,
1378,6.80, 59.51, 11.76,27.35, 34.41, 0.00,55.4845597364648,
1379,6.75, 59.51, 11.76,27.35, 34.41, 0.00,55.5273932487699,
1380,6.64, 59.51, 11.76,27.35, 34.41, 0.00,55.6323606180449,
1381,6.60, 59.51, 11.76,27.35, 34.41, 0.00,55.6667736543777,
1382,6.57, 59.51, 11.76,27.35, 34.41, 0.00,55.7030215284867,
1383,6.52, 59.51, 11.76,27.35, 34.41, 0.00,55.743111533048,
1384,6.48, 59.51, 11.76,27.35, 34.41, 0.00,55.7815588237801,
1385,6.44, 59.51, 11.76,27.35, 34.41, 0.00,55.8256942510583,
1386,6.40, 59.51, 11.76,27.35, 34.41, 0.00,55.8627656362521,
1387,6.35, 59.51, 11.76,27.35, 34.41, 0.00,55.9056367049307,
1388,6.31, 59.51, 11.76,27.35, 34.41, 0.00,55.9489500252532,
1389,6.26, 59.51, 11.76,27.35, 34.41, 0.00,55.9975450360336,
1390,6.22, 59.51, 11.76,27.35, 34.41, 0.00,56.0356460399463,
1391,6.18, 59.51, 11.76,27.35, 34.41, 0.00,56.071577522461,
1392,6.14, 59.51, 11.76,27.35, 34.41, 0.00,56.1128174468636,
1393,6.10, 59.51, 11.76,27.35, 34.41, 0.00,56.1498820931495,
1394,6.06, 59.51, 11.76,27.35, 34.41, 0.00,56.1875846446411,
1395,6.01, 59.51, 11.76,27.35, 34.41, 0.00,56.2297469989261,
1396,5.96, 59.51, 11.76,27.35, 34.41, 0.00,56.2767238379006,
1397,5.92, 59.51, 11.76,27.35, 34.41, 0.00,56.3166644973512,
1398,5.88, 59.51, 11.76,27.35, 34.41, 0.00,56.3564324647562,
1399,5.84, 59.51, 11.76,27.35, 34.41, 0.00,56.3922960561874,
1400,5.80, 59.51, 11.76,27.35, 34.41, 0.00,56.4305139650873,
1401,5.77, 59.51, 11.76,27.35, 34.41, 0.00,56.4652999996496,
1402,5.73, 59.51, 11.76,27.35, 34.41, 0.00,56.5010090279225,
1403,5.69, 59.51, 11.76,27.35, 34.41, 0.00,56.5350112549276,
1404,5.65, 59.51, 11.76,27.35, 34.41, 0.00,56.5719157410741,
1405,5.60, 59.51, 11.76,27.35, 34.41, 0.00,56.619868468803,
1406,5.56, 59.51, 11.76,27.35, 34.41, 0.00,56.6595100336672,
1407,5.52, 59.51, 11.76,27.35, 34.41, 0.00,56.6998317879492,
1408,5.48, 59.51, 11.76,27.35, 34.41, 0.00,56.734961150247,
1409,5.45, 59.51, 11.76,27.35, 34.41, 0.00,56.7675766644611,
1410,5.41, 59.51, 11.76,27.35, 34.41, 0.00,56.802369868838,
1411,5.38, 59.51, 11.76,27.35, 34.41, 0.00,56.8350402045843,
1412,5.32, 59.51, 11.76,27.35, 34.41, 0.00,56.8892202460529,
1413,5.28, 59.51, 11.76,27.35, 34.41, 0.00,56.9278746126643,
1414,5.25, 59.51, 11.76,27.35, 34.41, 0.00,56.9622055909183,
1415,5.15, 59.51, 11.76,27.35, 34.41, 0.00,57.0547497159524,
1416,5.11, 59.51, 11.76,27.35, 34.41, 0.00,57.0931821082365,
1417,5.07, 59.51, 11.76,27.35, 34.41, 0.00,57.1302127519196,
1418,5.03, 59.51, 11.76,27.35, 34.41, 0.00,57.1691019146662,
1419,4.97, 59.51, 11.76,27.35, 34.41, 0.00,57.2270897482457,
1420,4.92, 59.51, 11.76,27.35, 34.41, 0.00,57.2711522701926,
1421,4.87, 59.51, 11.76,27.35, 34.41, 0.00,57.3175950867948,
1422,4.83, 59.51, 11.76,27.35, 34.41, 0.00,57.3546057307747,
1423,4.80, 59.51, 11.76,27.35, 34.41, 0.00,57.391234809675,
1424,4.76, 59.51, 11.76,27.35, 34.41, 0.00,57.4279128276504,
1425,4.72, 59.51, 11.76,27.35, 34.41, 0.00,57.4662672066493,
1426,4.68, 59.51, 11.76,27.35, 34.41, 0.00,57.5021844737247,
1427,4.62, 59.51, 11.76,27.35, 34.41, 0.00,57.5571606792539,
1428,4.58, 59.51, 11.76,27.35, 34.41, 0.00,57.5950708631511,
1429,4.54, 59.51, 11.76,27.35, 34.41, 0.00,57.6388034003705,
1430,4.50, 59.51, 11.76,27.35, 34.41, 0.00,57.6740376025974,
1431,4.47, 59.51, 11.76,27.35, 34.41, 0.00,57.7069083454737,
1432,4.43, 59.51, 11.76,27.35, 34.41, 0.00,57.7413434409292,
1433,4.40, 59.51, 11.76,27.35, 34.41, 0.00,57.7750683678957,
1434,4.35, 59.51, 11.76,27.35, 34.41, 0.00,57.8139839827106,
1435,4.31, 59.51, 11.76,27.35, 34.41, 0.00,57.85578353305,
1436,4.27, 59.51, 11.76,27.35, 34.41, 0.00,57.8993615937255,
1437,4.23, 59.51, 11.76,27.35, 34.41, 0.00,57.9344814525828,
1438,4.19, 59.51, 11.76,27.35, 34.41, 0.00,57.9688044280974,
1439,4.16, 59.51, 11.76,27.35, 34.41, 0.00,58.0040376806287,
1440,4.12, 59.51, 11.76,27.35, 34.41, 0.00,58.0394156074639,
1441,4.08, 59.51, 11.76,27.35, 34.41, 0.00,58.0729965719376,
1442,4.05, 59.51, 11.76,27.35, 34.41, 0.00,58.1050872184462,
1443,4.01, 59.51, 11.76,27.35, 34.41, 0.00,58.1456090199994,
1444,3.96, 59.51, 11.76,27.35, 34.41, 0.00,58.1927279786079,
1445,3.92, 59.51, 11.76,27.35, 34.41, 0.00,58.2306352687586,
1446,3.88, 59.51, 11.76,27.35, 34.41, 0.00,58.2685326052424,
1447,3.85, 59.51, 11.76,27.35, 34.41, 0.00,58.3003013481203,
1448,3.81, 59.51, 11.76,27.35, 34.41, 0.00,58.3332278127246,
1449,3.77, 59.51, 11.76,27.35, 34.41, 0.00,58.3727794431878,
1450,3.73, 59.51, 11.76,27.35, 34.41, 0.00,58.4105660817537,
1451,3.59, 59.51, 11.76,27.35, 34.41, 0.00,58.5496821652588,
1452,3.55, 59.51, 11.76,27.35, 34.41, 0.00,58.5888837679104,
1453,3.51, 59.51, 11.76,27.35, 34.41, 0.00,58.622103204033,
1454,3.47, 59.51, 11.76,27.35, 34.41, 0.00,58.6624671700315,
1455,3.43, 59.51, 11.76,27.35, 34.41, 0.00,58.7010418113269,
1456,3.38, 59.51, 11.76,27.35, 34.41, 0.00,58.7475324348185,
1457,3.32, 59.51, 11.76,27.35, 34.41, 0.00,58.8025208448577,
1458,3.27, 59.51, 11.76,27.35, 34.41, 0.00,58.8507763754458,
1459,3.22, 59.51, 11.76,27.35, 34.41, 0.00,58.9020451069996,
1460,3.18, 59.51, 11.76,27.35, 34.41, 0.00,58.9359141144189,
1461,3.14, 59.51, 11.76,27.35, 34.41, 0.00,58.975307924256,
1462,3.11, 59.51, 11.76,27.35, 34.41, 0.00,59.0098987881273,
1463,3.07, 59.51, 11.76,27.35, 34.41, 0.00,59.0445339598544,
1464,3.03, 59.51, 11.76,27.35, 34.41, 0.00,59.0813043144435,
1465,2.99, 59.51, 11.76,27.35, 34.41, 0.00,59.1199345518585,
1466,2.94, 59.51, 11.76,27.35, 34.41, 0.00,59.1741252905818,
1467,2.90, 59.51, 11.76,27.35, 34.41, 0.00,59.211100943094,
1468,2.85, 59.51, 11.76,27.35, 34.41, 0.00,59.2551701785212,
1469,2.82, 59.51, 11.76,27.35, 34.41, 0.00,59.2876519718883,
1470,2.78, 59.51, 11.76,27.35, 34.41, 0.00,59.322716987309,
1471,2.74, 59.51, 11.76,27.35, 34.41, 0.00,59.36122832998,
1472,2.70, 59.51, 11.76,27.35, 34.41, 0.00,59.4012286011242,
1473,2.65, 59.51, 11.76,27.35, 34.41, 0.00,59.4474852146034,
1474,2.61, 59.51, 11.76,27.35, 34.41, 0.00,59.4867297742676,
1475,2.58, 59.51, 11.76,27.35, 34.41, 0.00,59.5188468607213,
1476,2.53, 59.51, 11.76,27.35, 34.41, 0.00,59.5607839832195,
1477,2.50, 59.51, 11.76,27.35, 34.41, 0.00,59.5969059032718,
1478,2.46, 59.51, 11.76,27.35, 34.41, 0.00,59.6295521302453,
1479,2.43, 59.51, 11.76,27.35, 34.41, 0.00,59.6637896982757,
1480,2.39, 59.51, 11.76,27.35, 34.41, 0.00,59.7000446503078,
1481,2.35, 59.51, 11.76,27.35, 34.41, 0.00,59.7351171659953,
1482,2.31, 59.51, 11.76,27.35, 34.41, 0.00,59.7789544074071,
1483,2.26, 59.51, 11.76,27.35, 34.41, 0.00,59.8213982559323,
1484,2.22, 59.51, 11.76,27.35, 34.41, 0.00,59.8660713349254,
1485,2.11, 59.51, 11.76,27.35, 34.41, 0.00,59.963930599883,
1486,2.07, 59.51, 11.76,27.35, 34.41, 0.00,60.0059748060671,
1487,2.04, 59.51, 11.76,27.35, 34.41, 0.00,60.0393550980981,
1488,1.99, 59.51, 11.76,27.35, 34.41, 0.00,60.0868294459625,
1489,1.94, 59.51, 11.76,27.35, 34.41, 0.00,60.1291087730953,
1490,1.90, 59.51, 11.76,27.35, 34.41, 0.00,60.1701840038224,
1491,1.86, 59.51, 11.76,27.35, 34.41, 0.00,60.2050318229234,
1492,1.83, 59.51, 11.76,27.35, 34.41, 0.00,60.2379532364763,
1493,1.80, 59.51, 11.76,27.35, 34.41, 0.00,60.2690913597059,
1494,1.75, 59.51, 11.76,27.35, 34.41, 0.00,60.3101939283628,
1495,1.72, 59.51, 11.76,27.35, 34.41, 0.00,60.3424387952288,
1496,1.69, 59.51, 11.76,27.35, 34.41, 0.00,60.3765617961792,
1497,1.64, 59.51, 11.76,27.35, 34.41, 0.00,60.4214912794736,
1498,1.59, 59.51, 11.76,27.35, 34.41, 0.00,60.4656568712863,
1499,1.56, 59.51, 11.76,27.35, 34.41, 0.00,60.5014695587882,
1500,1.52, 59.51, 11.76,27.35, 34.41, 0.00,60.5381099783557,
1501,1.48, 59.51, 11.76,27.35, 34.41, 0.00,60.5703618282776,
1502,1.45, 59.51, 11.76,27.35, 34.41, 0.00,60.6068812706195,
1503,1.41, 59.51, 11.76,27.35, 34.41, 0.00,60.6436348308277,
1504,1.37, 59.51, 11.76,27.35, 34.41, 0.00,60.6764390680403,
1505,1.33, 59.51, 11.76,27.35, 34.41, 0.00,60.7215671140002,
1506,1.28, 59.51, 11.76,27.35, 34.41, 0.00,60.7631022649763,
1507,1.25, 59.51, 11.76,27.35, 34.41, 0.00,60.7959972106898,
1508,1.21, 59.51, 11.76,27.35, 34.41, 0.00,60.8303423522416,
1509,1.21, 59.51, 11.80,27.35, 34.41, 0.00,60.8303423522416,
1510,1.21, 59.51, 11.84,27.35, 34.41, 0.00,60.8303423522416,
1511,1.21, 59.51, 11.87,27.35, 34.41, 0.00,60.8303423522416,
1512,1.21, 59.51, 11.91,27.35, 34.41, 0.00,60.8303423522416,
1513,1.21, 59.51, 11.94,27.35, 34.41, 0.00,60.8303423522416,
1514,1.21, 59.51, 11.98,27.35, 34.41, 0.00,60.8303423522416,
1515,1.21, 59.51, 12.03,27.35, 34.41, 0.00,60.8303423522416,
1516,1.21, 59.51, 12.07,27.35, 34.41, 0.00,60.8303423522416,
1517,1.21, 59.51, 12.11,27.35, 34.41, 0.00,60.8303423522416,
1518,1.21, 59.51, 12.15,27.35, 34.41, 0.00,60.8303423522416,
1519,1.21, 59.51, 12.18,27.35, 34.41, 0.00,60.8303423522416,
1520,1.21, 59.51, 12.22,27.35, 34.41, 0.00,60.8303423522416,
1521,1.21, 59.51, 12.25,27.35, 34.41, 0.00,60.8303423522416,
1522,1.21, 59.51, 12.30,27.35, 34.41, 0.00,60.8303423522416,
1523,1.21, 59.51, 12.41,27.35, 34.41, 0.00,60.8303423522416,
1524,1.21, 59.51, 12.45,27.35, 34.41, 0.00,60.8303423522416,
1525,1.21, 59.51, 12.49,27.35, 34.41, 0.00,60.8303423522416,
1526,1.21, 59.51, 12.53,27.35, 34.41, 0.00,60.8303423522416,
1527,1.21, 59.51, 12.57,27.35, 34.41, 0.00,60.8303423522416,
1528,1.21, 59.51, 12.61,27.35, 34.41, 0.00,60.8303423522416,
1529,1.21, 59.51, 12.65,27.35, 34.41, 0.00,60.8303423522416,
1530,1.21, 59.51, 12.70,27.35, 34.41, 0.00,60.8303423522416,
1531,1.21, 59.51, 12.74,27.35, 34.41, 0.00,60.8303423522416,
1532,1.21, 59.51, 12.79,27.35, 34.41, 0.00,60.8303423522416,
1533,1.21, 59.51, 12.82,27.35, 34.41, 0.00,60.8303423522416,
1534,1.21, 59.51, 12.86,27.35, 34.41, 0.00,60.8303423522416,
1535,1.21, 59.51, 12.90,27.35, 34.41, 0.00,60.8303423522416,
1536,1.21, 59.51, 12.94,27.35, 34.41, 0.00,60.8303423522416,
1537,1.21, 59.51, 12.99,27.35, 34.41, 0.00,60.8303423522416,
1538,1.21, 59.51, 13.03,27.35, 34.41, 0.00,60.8303423522416,
1539,1.21, 59.51, 13.07,27.35, 34.41, 0.00,60.8303423522416,
1540,1.21, 59.51, 13.10,27.35, 34.41, 0.00,60.8303423522416,
1541,1.21, 59.51, 13.14,27.35, 34.41, 0.00,60.8303423522416,
1542,1.21, 59.51, 13.17,27.35, 34.41, 0.00,60.8303423522416,
1543,1.21, 59.51, 13.20,27.35, 34.41, 0.00,60.8303423522416,
1544,1.21, 59.51, 13.25,27.35, 34.41, 0.00,60.8303423522416,
1545,1.21, 59.51, 13.29,27.35, 34.41, 0.00,60.8303423522416,
1546,1.21, 59.51, 13.34,27.35, 34.41, 0.00,60.8303423522416,
1547,1.21, 59.51, 13.39,27.35, 34.41, 0.00,60.8303423522416,
1548,1.21, 59.51, 13.43,27.35, 34.41, 0.00,60.8303423522416,
1549,1.21, 59.51, 13.46,27.35, 34.41, 0.00,60.8303423522416,
1550,1.21, 59.51, 13.50,27.35, 34.41, 0.00,60.8303423522416,
1551,1.21, 59.51, 13.53,27.35, 34.41, 0.00,60.8303423522416,
1552,1.21, 59.51, 13.57,27.35, 34.41, 0.00,60.8303423522416,
1553,1.21, 59.51, 13.60,27.35, 34.41, 0.00,60.8303423522416,
1554,1.21, 59.51, 13.64,27.35, 34.41, 0.00,60.8303423522416,
1555,1.21, 59.51, 13.69,27.35, 34.41, 0.00,60.8303423522416,
1556,1.21, 59.51, 13.73,27.35, 34.41, 0.00,60.8303423522416,
1557,1.21, 59.51, 13.76,27.35, 34.41, 0.00,60.8303423522416,
1558,1.21, 59.51, 13.79,27.35, 34.41, 0.00,60.8303423522416,
1559,1.21, 59.51, 13.83,27.35, 34.41, 0.00,60.8303423522416,
1560,1.21, 59.51, 13.92,27.35, 34.41, 0.00,60.8303423522416,
1561,1.21, 59.51, 13.96,27.35, 34.41, 0.00,60.8303423522416,
1562,1.21, 59.51, 14.01,27.35, 34.41, 0.00,60.8303423522416,
1563,1.21, 59.51, 14.06,27.35, 34.41, 0.00,60.8303423522416,
1564,1.21, 59.51, 14.10,27.35, 34.41, 0.00,60.8303423522416,
1565,1.21, 59.51, 14.13,27.35, 34.41, 0.00,60.8303423522416,
1566,1.21, 59.51, 14.17,27.35, 34.41, 0.00,60.8303423522416,
1567,1.21, 59.51, 14.20,27.35, 34.41, 0.00,60.8303423522416,
1568,1.21, 59.51, 14.24,27.35, 34.41, 0.00,60.8303423522416,
1569,1.21, 59.51, 14.28,27.35, 34.41, 0.00,60.8303423522416,
1570,1.21, 59.51, 14.34,27.35, 34.41, 0.00,60.8303423522416,
1571,1.21, 59.51, 14.37,27.35, 34.41, 0.00,60.8303423522416,
1572,1.21, 59.51, 14.41,27.35, 34.41, 0.00,60.8303423522416,
1573,1.21, 59.51, 14.45,27.35, 34.41, 0.00,60.8303423522416,
1574,1.21, 59.51, 14.50,27.35, 34.41, 0.00,60.8303423522416,
1575,1.21, 59.51, 14.54,27.35, 34.41, 0.00,60.8303423522416,
1576,1.21, 59.51, 14.58,27.35, 34.41, 0.00,60.8303423522416,
1577,1.21, 59.51, 14.61,27.35, 34.41, 0.00,60.8303423522416,
1578,1.21, 59.51, 14.65,27.35, 34.41, 0.00,60.8303423522416,
1579,1.21, 59.51, 14.70,27.35, 34.41, 0.00,60.8303423522416,
1580,1.21, 59.51, 14.74,27.35, 34.41, 0.00,60.8303423522416,
1581,1.21, 59.51, 14.77,27.35, 34.41, 0.00,60.8303423522416,
1582,1.21, 59.51, 14.81,27.35, 34.41, 0.00,60.8303423522416,
1583,1.21, 59.51, 14.85,27.35, 34.41, 0.00,60.8303423522416,
1584,1.21, 59.51, 14.88,27.35, 34.41, 0.00,60.8303423522416,
