Date,Target_x,TArget_y,Target_z,camRotation_x,camRotation_y,camRotation_z,DegreeError
1565,-4.02, 47.51, 10.89,13.80, 318.31, 0.00,37.3366642514581,
1566,-4.02, 47.51, 10.91,13.85, 318.36, 0.00,37.3325765321438,
1567,-4.02, 47.51, 10.93,13.95, 318.46, 0.00,37.3243654804654,
1568,-4.02, 47.51, 10.94,14.00, 318.51, 0.00,37.3202420446129,
1569,-4.02, 47.51, 10.96,14.15, 318.66, 0.00,37.3077991519129,
1570,-4.02, 47.51, 10.99,14.30, 318.76, 0.00,37.3393441495072,
1571,-4.02, 47.51, 11.01,14.40, 318.91, 0.00,37.2868171218293,
1572,-4.02, 47.51, 11.03,14.55, 319.11, 0.00,37.2295820709187,
1573,-4.02, 47.51, 11.05,14.70, 319.21, 0.00,37.2612290237787,
1574,-4.02, 47.51, 11.08,14.85, 319.36, 0.00,37.2482641530874,
1575,-4.02, 47.51, 11.10,15.00, 319.56, 0.00,37.1900563585387,
1576,-4.02, 47.51, 11.12,15.05, 319.71, 0.00,37.0950124470011,
1577,-4.02, 47.51, 11.14,15.15, 319.81, 0.00,37.0857686955868,
1578,-4.02, 47.51, 11.17,15.30, 320.01, 0.00,37.0260509701634,
1579,-4.02, 47.51, 11.19,15.45, 320.16, 0.00,37.0117378335535,
1580,-4.02, 47.51, 11.21,15.50, 320.31, 0.00,36.9146524309758,
1581,-4.02, 47.51, 11.24,15.65, 320.56, 0.00,36.8067192893557,
1582,-4.02, 47.51, 11.27,15.75, 320.71, 0.00,36.7496321447992,
1583,-4.02, 47.51, 11.30,15.90, 320.86, 0.00,36.7337829978668,
1584,-4.02, 47.51, 11.33,15.95, 321.06, 0.00,36.5868830958186,
1585,-4.02, 47.51, 11.35,16.10, 321.16, 0.00,36.617633350935,
1586,-4.02, 47.51, 11.38,16.20, 321.31, 0.00,36.5588840208371,
1587,-4.02, 47.51, 11.41,16.25, 321.51, 0.00,36.409612245285,
1588,-4.02, 47.51, 11.44,16.35, 321.61, 0.00,36.3977741153037,
1589,-4.02, 47.51, 11.48,16.40, 321.76, 0.00,36.2952479185348,
1590,-4.02, 47.51, 11.50,16.40, 321.76, 0.00,36.2952479185348,
1591,-4.02, 47.51, 11.52,16.55, 321.91, 0.00,36.2768105234815,
1592,-4.02, 47.51, 11.55,16.55, 321.96, 0.00,36.2281700069693,
1593,-4.02, 47.51, 11.57,16.65, 322.06, 0.00,36.2156132914308,
1594,-4.02, 47.51, 11.60,16.70, 322.11, 0.00,36.2093057771853,
1595,-4.02, 47.51, 11.63,16.70, 322.21, 0.00,36.1113105482703,
1596,-4.02, 47.51, 11.65,16.80, 322.21, 0.00,36.1966282248005,
1597,-4.02, 47.51, 11.68,16.80, 322.26, 0.00,36.1475014715744,
1598,-4.02, 47.51, 11.70,16.80, 322.26, 0.00,36.1475014715744,
1599,-4.02, 47.51, 11.72,16.85, 322.36, 0.00,36.0917635822041,
1600,-4.02, 47.51, 11.75,16.85, 322.36, 0.00,36.0917635822041,
1601,-4.02, 47.51, 11.77,16.95, 322.51, 0.00,36.0290998180577,
1602,-4.02, 47.51, 11.86,17.00, 322.56, 0.00,36.0224154325824,
1603,-4.02, 47.51, 11.88,17.00, 322.56, 0.00,36.0224154325824,
1604,-4.02, 47.51, 11.90,17.00, 322.56, 0.00,36.0224154325824,
1605,-4.02, 47.51, 11.91,17.00, 322.56, 0.00,36.0224154325824,
1606,-4.02, 47.51, 11.93,17.10, 322.66, 0.00,36.0089797303669,
1607,-4.02, 47.51, 11.95,17.10, 322.71, 0.00,35.9591221823957,
1608,-4.02, 47.51, 11.99,17.15, 322.81, 0.00,35.9022656099756,
1609,-4.02, 47.51, 12.03,17.15, 322.86, 0.00,35.8521713397118,
1610,-4.02, 47.51, 12.05,17.25, 322.96, 0.00,35.8380833577776,
1611,-4.02, 47.51, 12.08,17.25, 323.01, 0.00,35.7877390634181,
1612,-4.02, 47.51, 12.11,17.30, 323.11, 0.00,35.7300634980012,
1613,-4.02, 47.51, 12.13,17.30, 323.16, 0.00,35.6794788223736,
1614,-4.02, 47.51, 12.16,17.40, 323.26, 0.00,35.6647213521448,
1615,-4.02, 47.51, 12.19,17.45, 323.41, 0.00,35.5553710207707,
1616,-4.02, 47.51, 12.22,17.45, 323.41, 0.00,35.5553710207707,
1617,-4.02, 47.51, 12.24,17.45, 323.46, 0.00,35.5042878851321,
1618,-4.02, 47.51, 12.26,17.45, 323.56, 0.00,35.4018870834026,
1619,-4.02, 47.51, 12.28,17.55, 323.61, 0.00,35.4375013065229,
1620,-4.02, 47.51, 12.30,17.60, 323.71, 0.00,35.3781370813103,
1621,-4.02, 47.51, 12.33,17.60, 323.86, 0.00,35.2231299248137,
1622,-4.02, 47.51, 12.36,17.70, 323.91, 0.00,35.2585440362853,
1623,-4.02, 47.51, 12.39,17.70, 324.06, 0.00,35.1025074150103,
1624,-4.02, 47.51, 12.42,17.75, 324.21, 0.00,34.9894096503751,
1625,-4.02, 47.51, 12.45,17.75, 324.31, 0.00,34.8844798304951,
1626,-4.02, 47.51, 12.47,17.75, 324.31, 0.00,34.8844798304951,
1627,-4.02, 47.51, 12.48,17.85, 324.46, 0.00,34.8138837718296,
1628,-4.02, 47.51, 12.51,17.85, 324.51, 0.00,34.7610281248171,
1629,-4.02, 47.51, 12.53,17.85, 324.51, 0.00,34.7610281248171,
1630,-4.02, 47.51, 12.55,17.90, 324.66, 0.00,34.6457320722942,
1631,-4.02, 47.51, 12.58,17.90, 324.81, 0.00,34.4858996094119,
1632,-4.02, 47.51, 12.62,17.90, 324.91, 0.00,34.3789363511113,
1633,-4.02, 47.51, 12.65,18.00, 324.96, 0.00,34.4128982396175,
1634,-4.02, 47.51, 12.67,18.00, 325.06, 0.00,34.3053763411913,
1635,-4.02, 47.51, 12.69,18.05, 325.36, 0.00,34.0245992284763,
1636,-4.02, 47.51, 12.79,18.15, 325.51, 0.00,33.9488287040127,
1637,-4.02, 47.51, 12.82,18.15, 325.56, 0.00,33.8941436272609,
1638,-4.02, 47.51, 12.85,18.20, 325.71, 0.00,33.7734698274094,
1639,-4.02, 47.51, 12.88,18.20, 325.86, 0.00,33.608093275149,
1640,-4.02, 47.51, 12.90,18.20, 325.96, 0.00,33.4974186203284,
1641,-4.02, 47.51, 12.93,18.30, 326.01, 0.00,33.529749102482,
1642,-4.02, 47.51, 12.95,18.30, 326.11, 0.00,33.4184838840273,
1643,-4.02, 47.51, 12.97,18.30, 326.16, 0.00,33.3627241904318,
1644,-4.02, 47.51, 12.99,18.35, 326.31, 0.00,33.2388294148309,
1645,-4.02, 47.51, 13.01,18.35, 326.46, 0.00,33.0701975054665,
1646,-4.02, 47.51, 13.04,18.45, 326.61, 0.00,32.9885886357417,
1647,-4.02, 47.51, 13.07,18.45, 326.71, 0.00,32.8751261176061,
1648,-4.02, 47.51, 13.09,18.50, 326.91, 0.00,32.6910470654616,
1649,-4.02, 47.51, 13.12,18.50, 327.01, 0.00,32.576489323616,
1650,-4.02, 47.51, 13.14,18.50, 327.16, 0.00,32.403994430383,
1651,-4.02, 47.51, 13.16,18.60, 327.31, 0.00,32.3183697186863,
1652,-4.02, 47.51, 13.18,18.60, 327.46, 0.00,32.144133818156,
1653,-4.02, 47.51, 13.20,18.65, 327.66, 0.00,31.9543545559218,
1654,-4.02, 47.51, 13.23,18.75, 327.81, 0.00,31.8658437017745,
1655,-4.02, 47.51, 13.25,18.75, 328.06, 0.00,31.5701173086366,
1656,-4.02, 47.51, 13.28,18.90, 328.56, 0.00,31.102761499043,
1657,-4.02, 47.51, 13.36,18.95, 328.71, 0.00,30.9649538466375,
1658,-4.02, 47.51, 13.38,18.95, 328.86, 0.00,30.7824901104136,
1659,-4.02, 47.51, 13.40,19.05, 329.11, 0.00,30.5637555608539,
1660,-4.02, 47.51, 13.43,19.10, 329.16, 0.00,30.5459410161978,
1661,-4.02, 47.51, 13.45,19.10, 329.41, 0.00,30.2366697548928,
1662,-4.02, 47.51, 13.48,19.20, 329.61, 0.00,30.0746718007873,
1663,-4.02, 47.51, 13.51,19.25, 329.76, 0.00,29.9302225749907,
1664,-4.02, 47.51, 13.54,19.25, 329.91, 0.00,29.7412091343039,
1665,-4.02, 47.51, 13.56,19.25, 330.01, 0.00,29.6147196460077,
1666,-4.02, 47.51, 13.58,19.40, 330.21, 0.00,29.4909587830182,
1667,-4.02, 47.51, 13.62,19.40, 330.36, 0.00,29.2990030259318,
1668,-4.02, 47.51, 13.66,19.50, 330.51, 0.00,29.1931069799677,
1669,-4.02, 47.51, 13.69,19.55, 330.66, 0.00,29.0426519180755,
1670,-4.02, 47.51, 13.72,19.55, 330.81, 0.00,28.8476957986098,
1671,-4.02, 47.51, 13.75,19.65, 330.91, 0.00,28.8041078380782,
1672,-4.02, 47.51, 13.77,19.65, 330.96, 0.00,28.7386447098898,
1673,-4.02, 47.51, 13.79,19.70, 331.11, 0.00,28.5850738949046,
1674,-4.02, 47.51, 13.83,19.70, 331.21, 0.00,28.4531629823731,
1675,-4.02, 47.51, 13.86,19.70, 331.21, 0.00,28.4531629823731,
1676,-4.02, 47.51, 13.87,19.80, 331.26, 0.00,28.4739380518854,
1677,-4.02, 47.51, 13.89,19.80, 331.36, 0.00,28.3412514071756,
1678,-4.02, 47.51, 13.91,19.80, 331.41, 0.00,28.2747582082257,
1679,-4.02, 47.51, 13.92,19.80, 331.41, 0.00,28.2747582082257,
1680,-4.02, 47.51, 13.94,19.80, 331.51, 0.00,28.1414667334655,
1681,-4.02, 47.51, 13.97,19.80, 331.56, 0.00,28.0746709025722,
1682,-4.02, 47.51, 13.99,19.85, 331.66, 0.00,27.9840059681062,
1683,-4.02, 47.51, 14.02,19.85, 331.71, 0.00,27.9168610325548,
1684,-4.02, 47.51, 14.04,19.85, 331.81, 0.00,27.7822643011143,
1685,-4.02, 47.51, 14.06,19.85, 331.81, 0.00,27.7822643011143,
1686,-4.02, 47.51, 14.08,19.85, 331.86, 0.00,27.7148149849222,
1687,-4.02, 47.51, 14.11,19.85, 331.86, 0.00,27.7148149849222,
1688,-4.02, 47.51, 14.13,19.95, 331.96, 0.00,27.6658186075951,
1689,-4.02, 47.51, 14.15,19.95, 331.96, 0.00,27.6658186075951,
1690,-4.02, 47.51, 14.17,19.95, 331.96, 0.00,27.6658186075951,
1691,-4.02, 47.51, 14.20,19.95, 332.01, 0.00,27.5979688422289,
1692,-4.02, 47.51, 14.22,19.95, 332.01, 0.00,27.5979688422289,
1693,-4.02, 47.51, 14.24,19.95, 332.11, 0.00,27.461959794705,
1694,-4.02, 47.51, 14.27,19.95, 332.11, 0.00,27.461959794705,
1695,-4.02, 47.51, 14.29,19.95, 332.11, 0.00,27.461959794705,
1696,-4.02, 47.51, 14.31,19.95, 332.11, 0.00,27.461959794705,
1697,-4.02, 47.51, 14.33,19.95, 332.11, 0.00,27.461959794705,
1698,-4.02, 47.51, 14.36,19.95, 332.16, 0.00,27.3938030279068,
1699,-4.02, 47.51, 14.39,19.95, 332.16, 0.00,27.3938030279068,
1700,-4.02, 47.51, 14.40,19.95, 332.16, 0.00,27.3938030279068,
1701,-4.02, 47.51, 14.43,19.95, 332.26, 0.00,27.2571796190153,
1702,-4.02, 47.51, 14.46,19.95, 332.26, 0.00,27.2571796190153,
1703,-4.02, 47.51, 14.47,19.95, 332.26, 0.00,27.2571796190153,
1704,-4.02, 47.51, 14.50,19.95, 332.26, 0.00,27.2571796190153,
1705,-4.02, 47.51, 14.52,19.95, 332.26, 0.00,27.2571796190153,
1706,-4.02, 47.51, 14.54,19.95, 332.31, 0.00,27.1887155102721,
1707,-4.02, 47.51, 14.57,19.95, 332.31, 0.00,27.1887155102721,
1708,-4.02, 47.51, 14.59,19.95, 332.31, 0.00,27.1887155102721,
1709,-4.02, 47.51, 14.61,19.95, 332.31, 0.00,27.1887155102721,
1710,-4.02, 47.51, 14.63,19.95, 332.31, 0.00,27.1887155102721,
1711,-4.02, 47.51, 14.65,19.95, 332.41, 0.00,27.0514770873634,
1712,-4.02, 47.51, 14.68,19.95, 332.41, 0.00,27.0514770873634,
1713,-4.02, 47.51, 14.70,19.95, 332.46, 0.00,26.9827053246808,
1714,-4.02, 47.51, 14.77,19.95, 332.46, 0.00,26.9827053246808,
1715,-4.02, 47.51, 14.80,19.95, 332.56, 0.00,26.8448512927283,
1716,-4.02, 47.51, 14.87,19.95, 332.56, 0.00,26.8448512927283,
1717,-4.02, 47.51, 14.88,19.90, 332.61, 0.00,26.7332631439434,
1718,-4.02, 47.51, 14.91,19.90, 332.61, 0.00,26.7332631439434,
1719,-4.02, 47.51, 14.93,19.90, 332.61, 0.00,26.7332631439434,
1720,-4.02, 47.51, 14.94,19.90, 332.61, 0.00,26.7332631439434,
1721,-4.02, 47.51, 14.96,19.90, 332.71, 0.00,26.5948972402707,
1722,-4.02, 47.51, 14.98,19.90, 332.71, 0.00,26.5948972402707,
1723,-4.02, 47.51, 15.00,19.90, 332.71, 0.00,26.5948972402707,
1724,-4.02, 47.51, 15.02,19.90, 332.76, 0.00,26.525561974902,
1725,-4.02, 47.51, 15.05,19.90, 332.76, 0.00,26.525561974902,
1726,-4.02, 47.51, 15.07,19.90, 332.76, 0.00,26.525561974902,
1727,-4.02, 47.51, 15.09,19.90, 332.86, 0.00,26.3865814073568,
1728,-4.02, 47.51, 15.12,19.90, 332.86, 0.00,26.3865814073568,
1729,-4.02, 47.51, 15.14,19.90, 332.91, 0.00,26.316938711498,
1730,-4.02, 47.51, 15.16,19.90, 332.91, 0.00,26.316938711498,
1731,-4.02, 47.51, 15.18,19.90, 333.01, 0.00,26.1773430795136,
1732,-4.02, 47.51, 15.21,19.90, 333.01, 0.00,26.1773430795136,
1733,-4.02, 47.51, 15.23,19.90, 333.06, 0.00,26.1073927683441,
1734,-4.02, 47.51, 15.25,19.90, 333.06, 0.00,26.1073927683441,
1735,-4.02, 47.51, 15.27,19.90, 333.16, 0.00,25.9671817335182,
1736,-4.02, 47.51, 15.30,19.90, 333.21, 0.00,25.8969236535938,
1737,-4.02, 47.51, 15.32,19.90, 333.21, 0.00,25.8969236535938,
1738,-4.02, 47.51, 15.34,19.80, 333.31, 0.00,25.6729010650208,
1739,-4.02, 47.51, 15.36,19.80, 333.46, 0.00,25.4612341808753,
1740,-4.02, 47.51, 15.39,19.80, 333.46, 0.00,25.4612341808753,
1741,-4.02, 47.51, 15.41,19.80, 333.51, 0.00,25.3904754672569,
1742,-4.02, 47.51, 15.43,19.80, 333.66, 0.00,25.177584605357,
1743,-4.02, 47.51, 15.45,19.80, 333.76, 0.00,25.0351464183157,
1744,-4.02, 47.51, 15.48,19.80, 333.81, 0.00,24.9637756743115,
1745,-4.02, 47.51, 15.50,19.80, 333.96, 0.00,24.7490487159528,
1746,-4.02, 47.51, 15.53,19.80, 334.11, 0.00,24.533403875623,
1747,-4.02, 47.51, 15.55,19.80, 334.21, 0.00,24.3891299151167,
1748,-4.02, 47.51, 15.58,19.80, 334.36, 0.00,24.1719558772856,
1749,-4.02, 47.51, 15.61,19.80, 334.51, 0.00,23.9538648644314,
1750,-4.02, 47.51, 15.64,19.80, 334.56, 0.00,23.880965105657,
1751,-4.02, 47.51, 15.66,19.80, 334.56, 0.00,23.880965105657,
1752,-4.02, 47.51, 15.67,19.80, 334.66, 0.00,23.7348574164064,
1753,-4.02, 47.51, 15.69,19.80, 334.81, 0.00,23.5149341847259,
1754,-4.02, 47.51, 15.71,19.80, 334.86, 0.00,23.4414239976516,
1755,-4.02, 47.51, 15.73,19.80, 335.01, 0.00,23.2202809346851,
1756,-4.02, 47.51, 15.75,19.80, 335.11, 0.00,23.0723435451738,
1757,-4.02, 47.51, 15.78,19.80, 335.16, 0.00,22.9982226375293,
1758,-4.02, 47.51, 15.80,19.75, 335.26, 0.00,22.8106938256945,
1759,-4.02, 47.51, 15.82,19.75, 335.31, 0.00,22.7363388821005,
1760,-4.02, 47.51, 15.85,19.75, 335.41, 0.00,22.5873262330295,
1761,-4.02, 47.51, 15.87,19.75, 335.46, 0.00,22.5126686216654,
1762,-4.02, 47.51, 15.89,19.75, 335.56, 0.00,22.3630510717958,
1763,-4.02, 47.51, 15.92,19.75, 335.61, 0.00,22.2880912364183,
1764,-4.02, 47.51, 15.94,19.65, 335.71, 0.00,22.0614917196663,
1765,-4.02, 47.51, 15.96,19.65, 335.76, 0.00,21.986376671299,
1766,-4.02, 47.51, 15.99,19.65, 335.76, 0.00,21.986376671299,
1767,-4.02, 47.51, 16.01,19.65, 335.86, 0.00,21.8358474043047,
1768,-4.02, 47.51, 16.03,19.65, 335.91, 0.00,21.7604333091139,
1769,-4.02, 47.51, 16.06,19.65, 336.01, 0.00,21.6093065155212,
1770,-4.02, 47.51, 16.08,19.65, 336.01, 0.00,21.6093065155212,
1771,-4.02, 47.51, 16.10,19.65, 336.06, 0.00,21.5335939498516,
1772,-4.02, 47.51, 16.13,19.65, 336.16, 0.00,21.3818708243289,
1773,-4.02, 47.51, 16.15,19.60, 336.21, 0.00,21.26856992727,
1774,-4.02, 47.51, 16.19,19.60, 336.21, 0.00,21.26856992727,
1775,-4.02, 47.51, 16.21,19.60, 336.31, 0.00,21.1164056647311,
1776,-4.02, 47.51, 16.22,19.60, 336.31, 0.00,21.1164056647311,
1777,-4.02, 47.51, 16.24,19.60, 336.36, 0.00,21.0401755582687,
1778,-4.02, 47.51, 16.27,19.60, 336.46, 0.00,20.8874197881227,
1779,-4.02, 47.51, 16.29,19.50, 336.51, 0.00,20.7375386737542,
1780,-4.02, 47.51, 16.31,19.50, 336.66, 0.00,20.5078493416667,
1781,-4.02, 47.51, 16.39,19.50, 336.76, 0.00,20.3542354345805,
1782,-4.02, 47.51, 16.41,19.50, 336.76, 0.00,20.3542354345805,
1783,-4.02, 47.51, 16.42,19.45, 336.81, 0.00,20.2412297935182,
1784,-4.02, 47.51, 16.45,19.45, 336.81, 0.00,20.2412297935182,
1785,-4.02, 47.51, 16.46,19.45, 336.91, 0.00,20.0871954846628,
1786,-4.02, 47.51, 16.48,19.45, 336.91, 0.00,20.0871954846628,
1787,-4.02, 47.51, 16.50,19.45, 336.96, 0.00,20.0100335587778,
1788,-4.02, 47.51, 16.52,19.35, 336.96, 0.00,19.9387024686005,
1789,-4.02, 47.51, 16.54,19.35, 337.06, 0.00,19.7844175109134,
1790,-4.02, 47.51, 16.57,19.35, 337.11, 0.00,19.7071317933351,
1791,-4.02, 47.51, 16.59,19.35, 337.11, 0.00,19.7071317933351,
1792,-4.02, 47.51, 16.61,19.30, 337.21, 0.00,19.517165049472,
1793,-4.02, 47.51, 16.64,19.30, 337.21, 0.00,19.517165049472,
1794,-4.02, 47.51, 16.65,19.30, 337.21, 0.00,19.517165049472,
1795,-4.02, 47.51, 16.68,19.20, 337.26, 0.00,19.3699075326214,
1796,-4.02, 47.51, 16.70,19.20, 337.36, 0.00,19.2149828659418,
1797,-4.02, 47.51, 16.77,19.20, 337.36, 0.00,19.2149828659418,
1798,-4.02, 47.51, 16.80,19.20, 337.41, 0.00,19.1373798773506,
1799,-4.02, 47.51, 16.82,19.20, 337.41, 0.00,19.1373798773506,
1800,-4.02, 47.51, 16.83,19.20, 337.41, 0.00,19.1373798773506,
1801,-4.02, 47.51, 16.85,19.20, 337.51, 0.00,18.9818931652111,
1802,-4.02, 47.51, 16.87,19.20, 337.51, 0.00,18.9818931652111,
1803,-4.02, 47.51, 16.88,19.20, 337.51, 0.00,18.9818931652111,
1804,-4.02, 47.51, 16.91,19.15, 337.51, 0.00,18.9475710759279,
1805,-4.02, 47.51, 16.94,19.15, 337.51, 0.00,18.9475710759279,
1806,-4.02, 47.51, 16.95,19.15, 337.56, 0.00,18.8697728290478,
1807,-4.02, 47.51, 16.98,19.15, 337.56, 0.00,18.8697728290478,
1808,-4.02, 47.51, 17.00,19.15, 337.56, 0.00,18.8697728290478,
1809,-4.02, 47.51, 17.02,19.15, 337.56, 0.00,18.8697728290478,
1810,-4.02, 47.51, 17.04,19.05, 337.56, 0.00,18.8015761933703,
1811,-4.02, 47.51, 17.07,19.05, 337.66, 0.00,18.6460434681389,
1812,-4.02, 47.51, 17.09,19.05, 337.66, 0.00,18.6460434681389,
1813,-4.02, 47.51, 17.12,19.05, 337.66, 0.00,18.6460434681389,
1814,-4.02, 47.51, 17.14,19.05, 337.66, 0.00,18.6460434681389,
1815,-4.02, 47.51, 17.16,19.05, 337.66, 0.00,18.6460434681389,
1816,-4.02, 47.51, 17.18,19.05, 337.71, 0.00,18.568139110387,
1817,-4.02, 47.51, 17.21,19.05, 337.71, 0.00,18.568139110387,
1818,-4.02, 47.51, 17.23,19.05, 337.81, 0.00,18.4120550319226,
1819,-4.02, 47.51, 17.26,19.05, 337.81, 0.00,18.4120550319226,
1820,-4.02, 47.51, 17.27,19.05, 337.81, 0.00,18.4120550319226,
1821,-4.02, 47.51, 17.29,19.05, 337.86, 0.00,18.3338755671094,
1822,-4.02, 47.51, 17.32,19.05, 337.86, 0.00,18.3338755671094,
1823,-4.02, 47.51, 17.34,19.00, 337.96, 0.00,18.1439749055772,
1824,-4.02, 47.51, 17.36,19.00, 337.96, 0.00,18.1439749055772,
1825,-4.02, 47.51, 17.38,19.00, 338.01, 0.00,18.0656095436731,
1826,-4.02, 47.51, 17.41,18.90, 338.01, 0.00,17.9995210074741,
1827,-4.02, 47.51, 17.43,18.90, 338.11, 0.00,17.8428717752866,
1828,-4.02, 47.51, 17.45,18.90, 338.16, 0.00,17.7644125126357,
1829,-4.02, 47.51, 17.48,18.90, 338.16, 0.00,17.7644125126357,
1830,-4.02, 47.51, 17.50,18.90, 338.26, 0.00,17.6072253972354,
1831,-4.02, 47.51, 17.52,18.90, 338.26, 0.00,17.6072253972354,
1832,-4.02, 47.51, 17.54,18.90, 338.31, 0.00,17.5284978306988,
1833,-4.02, 47.51, 17.57,18.85, 338.41, 0.00,17.3385804242497,
1834,-4.02, 47.51, 17.59,18.85, 338.41, 0.00,17.3385804242497,
1835,-4.02, 47.51, 17.61,18.85, 338.46, 0.00,17.2596766081702,
1836,-4.02, 47.51, 17.63,18.85, 338.46, 0.00,17.2596766081702,
1837,-4.02, 47.51, 17.65,18.75, 338.56, 0.00,17.0380232173899,
1838,-4.02, 47.51, 17.68,18.75, 338.56, 0.00,17.0380232173899,
1839,-4.02, 47.51, 17.69,18.75, 338.61, 0.00,16.959037901457,
1840,-4.02, 47.51, 17.72,18.75, 338.61, 0.00,16.959037901457,
1841,-4.02, 47.51, 17.74,18.75, 338.71, 0.00,16.8008058143289,
1842,-4.02, 47.51, 17.76,18.75, 338.71, 0.00,16.8008058143289,
1843,-4.02, 47.51, 17.78,18.75, 338.76, 0.00,16.7215593592206,
1844,-4.02, 47.51, 17.80,18.75, 338.76, 0.00,16.7215593592206,
1845,-4.02, 47.51, 17.82,18.70, 338.91, 0.00,16.4522895384982,
1846,-4.02, 47.51, 17.91,18.60, 338.91, 0.00,16.3905211866117,
1847,-4.02, 47.51, 17.93,18.60, 339.01, 0.00,16.2318125580919,
1848,-4.02, 47.51, 17.95,18.60, 339.01, 0.00,16.2318125580919,
1849,-4.02, 47.51, 17.97,18.60, 339.01, 0.00,16.2318125580919,
1850,-4.02, 47.51, 17.98,18.60, 339.06, 0.00,16.1523308319285,
1851,-4.02, 47.51, 18.00,18.60, 339.06, 0.00,16.1523308319285,
1852,-4.02, 47.51, 18.02,18.60, 339.06, 0.00,16.1523308319285,
1853,-4.02, 47.51, 18.03,18.60, 339.16, 0.00,15.9931134067626,
1854,-4.02, 47.51, 18.05,18.60, 339.16, 0.00,15.9931134067626,
1855,-4.02, 47.51, 18.08,18.55, 339.16, 0.00,15.9628271479395,
1856,-4.02, 47.51, 18.10,18.55, 339.16, 0.00,15.9628271479395,
1857,-4.02, 47.51, 18.12,18.55, 339.16, 0.00,15.9628271479395,
1858,-4.02, 47.51, 18.14,18.55, 339.16, 0.00,15.9628271479395,
1859,-4.02, 47.51, 18.16,18.55, 339.21, 0.00,15.8831866640696,
1860,-4.02, 47.51, 18.18,18.55, 339.21, 0.00,15.8831866640696,
1861,-4.02, 47.51, 18.21,18.55, 339.21, 0.00,15.8831866640696,
1862,-4.02, 47.51, 18.22,18.45, 339.21, 0.00,15.823053981886,
1863,-4.02, 47.51, 18.25,18.45, 339.21, 0.00,15.823053981886,
1864,-4.02, 47.51, 18.27,18.45, 339.31, 0.00,15.6639020352066,
1865,-4.02, 47.51, 18.29,18.45, 339.31, 0.00,15.6639020352066,
1866,-4.02, 47.51, 18.31,18.45, 339.31, 0.00,15.6639020352066,
1867,-4.02, 47.51, 18.33,18.45, 339.31, 0.00,15.6639020352066,
1868,-4.02, 47.51, 18.36,18.45, 339.31, 0.00,15.6639020352066,
1869,-4.02, 47.51, 18.38,18.45, 339.31, 0.00,15.6639020352066,
1870,-4.02, 47.51, 18.40,18.45, 339.31, 0.00,15.6639020352066,
1871,-4.02, 47.51, 18.42,18.40, 339.31, 0.00,15.6341509035901,
1872,-4.02, 47.51, 18.45,18.40, 339.36, 0.00,15.5545459084377,
1873,-4.02, 47.51, 18.47,18.40, 339.36, 0.00,15.5545459084377,
1874,-4.02, 47.51, 18.49,18.40, 339.36, 0.00,15.5545459084377,
1875,-4.02, 47.51, 18.51,18.40, 339.36, 0.00,15.5545459084377,
1876,-4.02, 47.51, 18.53,18.40, 339.36, 0.00,15.5545459084377,
1877,-4.02, 47.51, 18.55,18.40, 339.46, 0.00,15.3950890935115,
1878,-4.02, 47.51, 18.57,18.40, 339.46, 0.00,15.3950890935115,
1879,-4.02, 47.51, 18.59,18.40, 339.46, 0.00,15.3950890935115,
1880,-4.02, 47.51, 18.62,18.40, 339.46, 0.00,15.3950890935115,
1881,-4.02, 47.51, 18.64,18.30, 339.46, 0.00,15.3364052545386,
1882,-4.02, 47.51, 18.66,18.30, 339.46, 0.00,15.3364052545386,
1883,-4.02, 47.51, 18.68,18.30, 339.46, 0.00,15.3364052545386,
1884,-4.02, 47.51, 18.70,18.30, 339.46, 0.00,15.3364052545386,
1885,-4.02, 47.51, 18.77,18.30, 339.46, 0.00,15.3364052545386,
1886,-4.02, 47.51, 18.80,18.30, 339.46, 0.00,15.3364052545386,
1887,-4.02, 47.51, 18.81,18.30, 339.46, 0.00,15.3364052545386,
1888,-4.02, 47.51, 18.83,18.30, 339.46, 0.00,15.3364052545386,
1889,-4.02, 47.51, 18.84,18.30, 339.46, 0.00,15.3364052545386,
1890,-4.02, 47.51, 18.86,18.30, 339.46, 0.00,15.3364052545386,
1891,-4.02, 47.51, 18.88,18.30, 339.46, 0.00,15.3364052545386,
1892,-4.02, 47.51, 18.90,18.30, 339.46, 0.00,15.3364052545386,
1893,-4.02, 47.51, 18.92,18.30, 339.46, 0.00,15.3364052545386,
1894,-4.02, 47.51, 18.94,18.30, 339.46, 0.00,15.3364052545386,
1895,-4.02, 47.51, 18.97,18.30, 339.46, 0.00,15.3364052545386,
1896,-4.05, 47.51, 18.97,18.30, 339.46, 0.00,15.3025992107561,
1897,-4.07, 47.51, 18.97,18.30, 339.46, 0.00,15.280742340875,
1898,-4.09, 47.51, 18.97,18.30, 339.46, 0.00,15.2553110651412,
1899,-4.11, 47.51, 18.97,18.30, 339.46, 0.00,15.2298697470026,
1900,-4.14, 47.51, 18.97,18.30, 339.46, 0.00,15.2039281131354,
1901,-4.16, 47.51, 18.97,18.30, 339.46, 0.00,15.1767449316677,
1902,-4.18, 47.51, 18.97,18.30, 339.46, 0.00,15.1535141977033,
1903,-4.20, 47.51, 18.97,18.30, 339.46, 0.00,15.1270302373549,
1904,-4.22, 47.51, 18.97,18.30, 339.46, 0.00,15.102301273766,
1905,-4.28, 47.51, 18.97,18.30, 339.46, 0.00,15.0359599218065,
